class,hash,time,token,type,from,to,USDAmount,priority,fee
SPOT,0xfe3c8c0181b86fd29b5604197d941e020144006bb52438840de64229bedc1bb4,1734477636410,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,507.25467000000003,-1,0
SPOT,0x0e19e65389ad3fd365d804197d93e101f10009e1e709fc3a28e81e20e44ba2e8,1734477632630,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.55852,-1,0
SPOT,0xaca2a206b31b845455ad04197d93b102012f00905286cc44ac7288fe1fac173c,1734477629582,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.57841,-1,0
SPOT,0x8cdefa1b4001f19c212004197d938b0201e00046d388c4526100b3c3030f76f4,1734477627169,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.55852,-1,0
SPOT,0x12f660a933e33575702304197d935b02018e00cd806bf6bcac5d88fcd4292493,1734477624341,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.33973000000003,-1,0
SPOT,0xc525d740030aff16864004197d9317018f00012593239054ad924e6244ddbb1e,1734477620304,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.16072,-1,0
SPOT,0x1a47aaeaf5d0fb32fa1404197d92ea0148001a7fb3a14c5090f97989da81097f,1734477617337,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,505.98171,-1,0
SPOT,0xe9c314a18696380e446904197d92dc0201af00244f6568b604fbfeb2ade83a12,1734477616241,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25290.3893,-1,0
SPOT,0xff1b76497e6f641a38c504197d92da02012000712b19a9a0a6b8444820faafa9,1734477616108,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,25290.3893,-1,0
SPOT,0x0623f4ed0a6f22e2d6a204197d92ca01ed00054407085e5c5ee0e922365f514b,1734477615015,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.3994,-1,0
SPOT,0xcddb614cc56db8f56b3404197d928e02028e00c24c00a10c7f703a3b37a6b735,1734477611391,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,506.5544999999999,-1,0
SPOT,0xcef1690d753a27c6c8d504197d925902010d00366fe9321b4861d86691239fff,1734477607941,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,505.28556000000003,-1,0
SPOT,0x32c164f8726bd2d0d95f04197d922f0201cd00e75075a3824103c16572462e3b,1734477605297,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,504.98721,-1,0
SPOT,0x27fa09511af6fb611e1b04197d91ff02039f00f1ea15e0b5f5b9bdda51840232,1734477602311,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,504.94743,-1,0
SPOT,0xb798256da435e7ab6b4104197d91df0201ca000f9866df0a6e1e2bfb70061672,1734477599465,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,504.70875,-1,0
SPOT,0xd92c2dbbabf6816c73b304197d91ad01c300a38a9f0bb02f317f1d902d482f99,1734477596442,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,504.92754,-1,0
SPOT,0x7c996f4097d5b830150704197d918502015a007f2aa27f76364f8cfd39603e56,1734477593832,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,505.54413000000005,-1,0
SPOT,0x1ee6edd457d75937f3d004197d915c01d100fbe0dd4c7b31804bc42e2f44a586,1734477591157,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,505.56402,-1,0
SPOT,0xc37387b98da813b84e2104197d911e01db004b45bab86e5908a2919ba8487cc0,1734477587394,HYPE,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,505.82259000000005,-1,0
FAILED,0x760f920740e96732414604197d69a1010800c1447044837c6b3392de76272e84,1734476937221,-,VoteEthDepositAction,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,Deposit has already been credited.,-,-1,0
FAILED,0xb92b3ac8a8a8887ca812041963adf0019600140347d55f349f025460e320d68c,1734368763145,-,setDisplayName,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,User display name already taken,-,-1,0
SPOT,0xe3cc0e210b5cfbf1ca5d0419635f5c02020c007f8d0c5870d95ac0c0eab8a3e8,1734367472785,VAULT,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-237.58803000000003,-1,0
SPOT,0xc7ed6a055a35b8c884da0419635ec0013f00788782f862a932bdefc7ea8126d3,1734367463007,VAULT,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-263.7243,-1,0
SPOT,0xf34d5cbc921b0773e325041927b1010176005636b9564cc99117fc9c57708597,1734118766341,BUBZ,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-26.9980113,-1,0
SPOT,0xd2de5173f94ec66add10041927b075014200e2feeb5d31bdf645687157ebdd5d,1734118757636,BUBZ,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-89.89397,-1,0
SPOT,0xac06e4297ab2808ac5b204192660f101890003f3c23e8429e5246b022e52afa7,1734113323512,PIP,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-560.78784,-1,0
SPOT,0x913d66ed5b5a825d5b9f0419266088018e00ca8dc7426b60297156c5c7e5e3d1,1734113316996,PIP,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-3133.6637799999994,-1,0
SPOT,0x88517e08ce0dc158fc7c041926602401f600b78397c705771c16c4785f9a5adb,1734113310635,PIP,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-3146.2889499999997,-1,0
SPOT,0x0592dd188d4bc7c5c431041926600101c6003d14a0b4be579f93a43b546a0979,1734113308621,PIP,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-3146.2889499999997,-1,0
SPOT,0x6accfb6aed4de524d2ba0419265fe301810058d0b0d7443727e7da6ea9f915bc,1734113306591,PIP,order,0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,limit,-3146.2889499999997,-1,0
