class,hash,time,token,type,amount,from,to,px,fee,USDAmount,priority
FAILED,0xd4ad773b7b0e4b7fb7b1041d81ca9e01540086fb31be851bb4a58a6652e763d4,1739199883171,-,cWithdraw,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: duplicate nonce 1739199200283,,0,-,-1
VALIDATING,0xf897db0e6ac7d3b3d6e8041d81be9d02015700aa8fc196b35cac56ab0d0281bb,1739199632357,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
FAILED,0xa031d936a82431d2f3ca041d81be1a02012f001f67fb1193cd65d01bd8d80606,1739199621794,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: duplicate nonce 1739199200281,,0,-,-1
VALIDATING,0xda42da1a1324db89894c041d81b65702017d0096168f829172f5f142be49dfa2,1739199446986,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
TRANSFER,0xe921f4d10a8ffc5e6d2b041cd00e060201ba00b5b8f4e6f60c6986426a8b2876,1738249272704,HYPE,Transfer,-24000,0xd57ecca444a9acb7208d286be439de12dd09de5d,0x7bca0bede8347872e45d9995feaeba6a3c6e6a3c,41.296,1,-991104,0
TRANSFER,0xeda5c9104398e17e9af2041ccfee680201ac006cfd548740c8911fa010732f43,1738248630589,HYPE,Transfer,-1,0xd57ecca444a9acb7208d286be439de12dd09de5d,0x499beed00ee60bef8ce07a68c92103bd2225b5fb,41.296,0,-41.296,0
VALIDATING,0x5bf695bb04c66777d013041c22ac45017500b830b412da221c57c2387435cc0e,1737553356519,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
VALIDATING,0xd76a9daebc2e105742ed041c22816001b900962aef2c846eb0e59593ffb83404,1737552823276,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
FAILED,0x3232ac976c6ffda60138041c227eca02012500e7f6f6fb93accde05f3ceb0f0b,1737552791669,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: nonce too low 1737552210 < 1737379991669,,0,-,-1
TRANSFER,0x27e7df36b1138bf3cd62041b06b68201f800e3b227aa7e7ec70700e3f1051a6c,1736409925428,HOPE,Transfer,500000,0x658d47d28ed74013b9273df746aa6888adc28480,0xd57ecca444a9acb7208d286be439de12dd09de5d,0.00058722,0,293.60999999999996,0
DUST,00000000000000000000000000000000000000097,1736380800021,BUBZ,Spot Dust Conversion,-0.01,0xd57ecca444a9acb7208d286be439de12dd09de5d,0xffffffffffffffffffffffffffffffffffffffff,0.31807,0,-0.0031807000000000003,0
TRANSFER,0xde8f454c6081c7a7bb34041af3e0cd01b200d0298f070ca1d0acbfc62f485c48,1736331541631,BUBZ,Transfer,0.01,0x0ef5cbf621f37e75cfa17ecfb29dc836aa95eba0,0xd57ecca444a9acb7208d286be439de12dd09de5d,0.030555,0,0.00030555,0
VALIDATING,0x6a85ef7265e6e3ee1fe3041a226bf801b300145b2c2298ee266fc1d79602bf08,1735380388211,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
TRANSFER,0x5d5324646e957d644795041a226be9014c002237214fa4e84918bd28c23dc765,1735380386805,HYPE,Transfer,-10000,0xd57ecca444a9acb7208d286be439de12dd09de5d,0x66be52ec79f829cc88e5778a255e2cb9492798fd,41.296,0,-412960,0
VALIDATING,0x123cfc5a793ce0daf5f1041a226be6015a00d5e92538426c7dd16a73629c8b11,1735380386598,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
TRANSFER,0xf07fcf3727312acdddc6041a226bd8018d0036ecff735b44a1189af42e97aaa1,1735380385390,HYPE,Transfer,-10000,0xd57ecca444a9acb7208d286be439de12dd09de5d,0xdf35aee8ef5658686142acd1e5ab5dbcdf8c51e8,41.296,1,-412960,0
VALIDATING,0x149f4931fd7a552d4f2e041a226bd6018a006ae25a51399b5c8440d56cca326f,1735380385189,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
TRANSFER,0xc2c50e547a845dbdba7a041a226bc8017700e409483177dd98de76e03abb0a85,1735380383984,HYPE,Transfer,-10000,0xd57ecca444a9acb7208d286be439de12dd09de5d,0x80f0cd23da5bf3a0101110cfd0f89c8a69a1384d,41.296,1,-412960,0
VALIDATING,0x8ff0ec95e93f1f280662041a226bc5017400aa95df80a2ef5a9b3235edf18a09,1735380383769,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
TRANSFER,0xd6a9cba377608767f28c041a226bb6015000f00342781dc5bd7edd654b381b28,1735380382563,HYPE,Transfer,-10000,0xd57ecca444a9acb7208d286be439de12dd09de5d,0xa82fe73bbd768bc15d1ef2f6142a21ff8bd762ad,41.296,1,-412960,0
VALIDATING,0xcf29dc2dc44ad876fe00041a226bb4016500c6f6bbefc261c56cda851b278e34,1735380382363,-,tokenDelegate,,0xd57ecca444a9acb7208d286be439de12dd09de5d,-,,0,-,-1
TRANSFER,0x9de849ab6d1e0e47e197041a226ba5014a0025216084aab64b3c7ac4f25248c9,1735380380916,HYPE,Transfer,-10000,0xd57ecca444a9acb7208d286be439de12dd09de5d,0x5ac99df645f3414876c816caa18b2d234024b487,41.296,0,-412960,0
TRANSFER,0xd2263a92f72be4078f01041a226ba30156001f446900972801b79de0e8f49ab0,1735380380715,USDC,InternalTransfer,4,0x66be52ec79f829cc88e5778a255e2cb9492798fd,0xd57ecca444a9acb7208d286be439de12dd09de5d,1,0,4,0
SPOT,0x4a951a88878d5a627ae7041960ceb701a200f2a57689e24ceae0471bbf6c05d0,1734356661157,VAULT,Genesis,48749.50627183,0x0000000000000000000000000000000000000000,0xd57ecca444a9acb7208d286be439de12dd09de5d,,0,-,0
TRANSFER,0xdcc20686c202305bdfa004190ea31b02029100b756241f7052d4e33c1ebd56c8,1734014909620,HYPE,Transfer,-99999,0xd57ecca444a9acb7208d286be439de12dd09de5d,0xe179d8b8cdf428e5e2827c91fe1a45e19012d6e9,41.296,0,-4129558.704,0
TRANSFER,0xb5d976b54eec9c3a17ba04190872cf019700579e1204351e350a15417d265312,1733989103447,HYPE,Transfer,-1,0xd57ecca444a9acb7208d286be439de12dd09de5d,0xe179d8b8cdf428e5e2827c91fe1a45e19012d6e9,41.296,0,-41.296,0
FAILED,0xbac9712e4f788484880f0419086ea201f500ebf426eb69719242d79d8b5628f5,1733989035169,-,spotSend,,0xd57ecca444a9acb7208d286be439de12dd09de5d,Invalid nonce: nonce too low 1733807632980 < 1733816235169,,0,-,-1
SPOT,0x71e7fef118fbff4f997e0418662f05019f00aca3a5e3c90e979a2900b4c5b0f2,1733313887955,BERA,Genesis,46683.941964,0x0000000000000000000000000000000000000000,0xd57ecca444a9acb7208d286be439de12dd09de5d,,0,-,0
SPOT,0xb7d2abda86cc83ac4b2f041853e9b60202480053091e7c024d39c65aeedf1306,1733238002403,MUNCH,Genesis,5456343.88254,0x0000000000000000000000000000000000000000,0xd57ecca444a9acb7208d286be439de12dd09de5d,,0,-,0
SPOT,0xe614ab1cb91c996ff3ac04182aa63001f300e8ca8ce7e8cd309dece0b6cad171,1733066300492,PEAR,Genesis,130169.99397,0x0000000000000000000000000000000000000000,0xd57ecca444a9acb7208d286be439de12dd09de5d,,0,-,0
SPOT,0xcc96062e54105a8a27ef041823112601cb0049da812399045348688beeab1040,1733034784325,NEIRO,Genesis,288384.968633,0x0000000000000000000000000000000000000000,0xd57ecca444a9acb7208d286be439de12dd09de5d,,0,-,0
SPOT,0xee97c013122bb9ea917504181fb9ac02013d00eb7d95b0aadeec06f304d2dcaf,1733020883829,MEOW,Genesis,1244318.695131,0x0000000000000000000000000000000000000000,0xd57ecca444a9acb7208d286be439de12dd09de5d,,0,-,0
SPOT,0xee1945074b6e6db406c20417fc3b2f018500d4c8d9d03fd7cd8e3be3b10b51b3,1732870357484,WOW,Genesis,612467.75322,0x0000000000000000000000000000000000000000,0xd57ecca444a9acb7208d286be439de12dd09de5d,,0,-,0
SPOT,0xe597d0bc04b2bf46f0d40417fb602e01d4000928df52dcf84fa9546c8c3fe4df,1732865102885,HYPE,Genesis,60000000,0x0000000000000000000000000000000000000000,0xd57ecca444a9acb7208d286be439de12dd09de5d,,0,-,0
